frame, face_id, timestamp, confidence, success, gaze_0_x, gaze_0_y, gaze_0_z, gaze_1_x, gaze_1_y, gaze_1_z, gaze_angle_x, gaze_angle_y, pose_Tx, pose_Ty, pose_Tz, pose_Rx, pose_Ry, pose_Rz
43, 10963, 12.886, 0.98, 1, 0.040868, 0.154127, -0.987206, -0.020560, 0.128773, -0.991461, 0.010, 0.142, 0.6, 51.0, 475.7, -0.012, 0.022, 0.032
44, 10963, 12.995, 0.98, 1, 0.112342, 0.154195, -0.981633, -0.063619, 0.136803, -0.988553, 0.025, 0.147, 3.3, 51.3, 476.7, -0.013, 0.013, 0.044
45, 10963, 13.103, 0.98, 1, 0.094290, 0.182024, -0.978763, -0.066125, 0.137029, -0.988358, 0.014, 0.161, 5.6, 51.1, 477.2, -0.014, 0.004, 0.056
46, 10963, 13.208, 0.98, 1, 0.107895, 0.181249, -0.977501, -0.027037, 0.125769, -0.991691, 0.041, 0.155, 6.1, 51.0, 476.0, -0.007, -0.007, 0.056
47, 10963, 13.314, 0.98, 1, 0.042298, 0.152931, -0.987331, -0.026854, 0.117818, -0.992672, 0.008, 0.136, 5.8, 50.6, 472.4, -0.006, -0.010, 0.055
48, 10963, 13.403, 0.98, 1, 0.050156, 0.183219, -0.981792, -0.034920, 0.140921, -0.989405, 0.008, 0.163, 5.4, 50.9, 473.4, 0.001, -0.010, 0.052
49, 10963, 13.508, 0.98, 1, 0.111088, 0.187515, -0.975960, -0.009517, 0.140794, -0.989993, 0.052, 0.165, 5.4, 50.2, 472.0, 0.006, -0.013, 0.056
50, 10963, 13.625, 0.98, 1, 0.106575, 0.199356, -0.974114, -0.002875, 0.157499, -0.987515, 0.053, 0.180, 5.5, 50.1, 471.1, 0.012, -0.020, 0.054
51, 10963, 13.734, 0.98, 1, 0.085932, 0.182875, -0.979373, -0.036571, 0.159244, -0.986562, 0.025, 0.172, 5.5, 51.4, 472.3, 0.015, -0.023, 0.052
52, 10963, 13.839, 0.98, 1, 0.124586, 0.200570, -0.971725, -0.008624, 0.148634, -0.988855, 0.059, 0.176, 5.2, 51.4, 472.5, 0.012, -0.021, 0.051
53, 10963, 13.943, 0.98, 1, 0.141710, 0.178344, -0.973710, -0.022480, 0.141302, -0.989711, 0.061, 0.161, 4.7, 51.6, 474.2, 0.007, -0.022, 0.048
54, 10963, 14.052, 0.98, 1, 0.131418, 0.197120, -0.971531, -0.003715, 0.158375, -0.987372, 0.065, 0.180, 4.2, 52.1, 474.8, 0.006, -0.024, 0.046
55, 10963, 14.165, 0.98, 1, 0.118571, 0.187388, -0.975103, -0.018751, 0.136589, -0.990450, 0.051, 0.163, 4.3, 52.1, 475.5, 0.001, -0.024, 0.048
56, 10963, 14.288, 0.98, 1, 0.145933, 0.178624, -0.973035, -0.068919, 0.147938, -0.986592, 0.039, 0.165, 4.7, 52.1, 474.4, -0.005, -0.023, 0.049
57, 10963, 14.394, 0.98, 1, 0.119482, 0.182553, -0.975909, -0.053681, 0.152864, -0.986788, 0.034, 0.169, 4.4, 52.4, 474.5, -0.001, -0.026, 0.047
58, 10963, 14.497, 0.98, 1, 0.120620, 0.184963, -0.975315, -0.060135, 0.150160, -0.986831, 0.031, 0.169, 4.0, 52.4, 474.6, -0.002, -0.026, 0.044
59, 10963, 14.601, 0.98, 1, 0.120914, 0.169613, -0.978065, -0.031981, 0.119132, -0.992363, 0.045, 0.146, 4.0, 52.2, 474.4, -0.004, -0.025, 0.045
60, 10963, 14.705, 0.98, 1, 0.114329, 0.179123, -0.977161, -0.048662, 0.151368, -0.987279, 0.033, 0.167, 3.8, 52.4, 476.3, 0.000, -0.020, 0.046
61, 10963, 14.798, 0.98, 1, 0.149044, 0.179492, -0.972404, -0.031682, 0.139450, -0.989722, 0.060, 0.161, 4.3, 52.2, 475.4, -0.005, -0.025, 0.047
62, 10963, 14.903, 0.98, 1, 0.109316, 0.190851, -0.975513, -0.043179, 0.151991, -0.987438, 0.034, 0.173, 4.9, 52.3, 476.8, -0.005, -0.027, 0.049
63, 10963, 15.008, 0.98, 1, 0.160939, 0.190831, -0.968340, -0.004126, 0.139848, -0.990164, 0.080, 0.167, 5.7, 52.1, 475.5, -0.006, -0.030, 0.053
64, 10963, 15.104, 0.98, 1, 0.091873, 0.193212, -0.976846, -0.065790, 0.156175, -0.985536, 0.013, 0.176, 5.9, 52.1, 476.9, -0.004, -0.027, 0.053
65, 10963, 15.208, 0.98, 1, 0.089221, 0.184187, -0.978833, -0.054527, 0.159654, -0.985666, 0.018, 0.173, 5.9, 52.0, 475.3, -0.004, -0.030, 0.052
66, 10963, 15.311, 0.98, 1, 0.119475, 0.170578, -0.978074, -0.014854, 0.152556, -0.988183, 0.053, 0.163, 5.5, 52.2, 475.2, 0.000, -0.029, 0.050
