frame, face_id, timestamp, confidence, success, gaze_0_x, gaze_0_y, gaze_0_z, gaze_1_x, gaze_1_y, gaze_1_z, gaze_angle_x, gaze_angle_y, pose_Tx, pose_Ty, pose_Tz, pose_Rx, pose_Ry, pose_Rz
74, 20524, 20.596, 0.98, 1, 0.205984, 0.025557, -0.978222, -0.040079, 0.009044, -0.999156, 0.084, 0.017, 1.2, 44.4, 421.0, -0.129, -0.080, 0.052
75, 20524, 20.680, 0.98, 1, 0.228064, 0.073156, -0.970894, -0.051336, 0.040149, -0.997874, 0.090, 0.057, 1.3, 44.7, 423.0, -0.131, -0.083, 0.053
76, 20524, 20.774, 0.98, 1, 0.228103, 0.034354, -0.973031, -0.046253, 0.068874, -0.996553, 0.092, 0.052, 1.3, 44.6, 422.1, -0.123, -0.085, 0.054
77, 20524, 20.853, 0.98, 1, 0.195357, 0.053957, -0.979247, -0.049447, 0.042112, -0.997889, 0.074, 0.049, 1.4, 44.5, 421.6, -0.125, -0.087, 0.053
78, 20524, 20.937, 0.98, 1, 0.211372, 0.084796, -0.973720, -0.068067, 0.036530, -0.997012, 0.073, 0.061, 1.3, 44.5, 420.9, -0.124, -0.086, 0.052
79, 20524, 21.026, 0.98, 1, 0.261085, 0.061889, -0.963330, -0.062626, 0.068486, -0.995685, 0.101, 0.066, 1.5, 44.5, 420.8, -0.127, -0.090, 0.052
80, 20524, 21.118, 0.98, 1, 0.197280, 0.080575, -0.977030, -0.060028, 0.025459, -0.997872, 0.069, 0.054, 1.5, 44.6, 421.7, -0.129, -0.088, 0.053
81, 20524, 21.201, 0.98, 1, 0.239430, 0.067751, -0.968547, -0.066668, 0.061598, -0.995872, 0.088, 0.066, 1.4, 44.5, 420.9, -0.130, -0.083, 0.053
82, 20524, 21.288, 0.98, 1, 0.217021, 0.069567, -0.973685, -0.044101, 0.088804, -0.995072, 0.088, 0.080, 1.4, 44.6, 421.5, -0.130, -0.088, 0.053
83, 20524, 21.380, 0.98, 1, 0.261139, 0.075826, -0.962319, -0.039965, 0.037732, -0.998488, 0.112, 0.058, 1.7, 44.8, 422.3, -0.134, -0.093, 0.051
84, 20524, 21.465, 0.98, 1, 0.215556, 0.082106, -0.973033, -0.058793, 0.072005, -0.995670, 0.079, 0.078, 1.7, 44.9, 421.9, -0.126, -0.090, 0.055
85, 20524, 21.544, 0.98, 1, 0.217587, 0.050230, -0.974748, -0.038293, 0.030683, -0.998795, 0.091, 0.041, 1.8, 44.8, 420.3, -0.126, -0.086, 0.055
86, 20524, 21.624, 0.98, 1, 0.194933, 0.077057, -0.977785, -0.015103, 0.042665, -0.998975, 0.091, 0.060, 1.8, 44.8, 420.0, -0.132, -0.084, 0.055
87, 20524, 21.703, 0.98, 1, 0.198302, 0.059390, -0.978340, -0.043934, 0.031872, -0.998526, 0.078, 0.046, 2.1, 44.8, 419.1, -0.137, -0.091, 0.052
