frame, face_id, timestamp, confidence, success, gaze_0_x, gaze_0_y, gaze_0_z, gaze_1_x, gaze_1_y, gaze_1_z, gaze_angle_x, gaze_angle_y, pose_Tx, pose_Ty, pose_Tz, pose_Rx, pose_Ry, pose_Rz
55, 15432, 19.890, 0.98, 1, 0.163413, 0.019752, -0.986360, 0.041447, 0.022392, -0.998890, 0.103, 0.021, -23.6, 63.9, 376.4, -0.200, -0.101, -0.090
56, 15432, 19.983, 0.98, 1, 0.174801, 0.031288, -0.984106, 0.029284, 0.020989, -0.999351, 0.103, 0.026, -23.2, 64.0, 376.3, -0.198, -0.102, -0.089
57, 15432, 20.083, 0.98, 1, 0.287060, 0.049160, -0.956650, 0.045345, 0.044720, -0.997970, 0.168, 0.048, -22.1, 63.9, 375.9, -0.210, -0.110, -0.086
58, 15432, 20.187, 0.98, 1, 0.262651, 0.064305, -0.962746, 0.071496, 0.029180, -0.997014, 0.169, 0.048, -21.8, 64.1, 376.1, -0.207, -0.110, -0.083
59, 15432, 20.286, 0.98, 1, 0.240342, 0.042338, -0.969765, 0.069162, 0.026720, -0.997248, 0.156, 0.035, -21.9, 64.0, 376.3, -0.210, -0.112, -0.084
60, 15432, 20.368, 0.98, 1, 0.253649, 0.052252, -0.965884, 0.067144, 0.046271, -0.996670, 0.162, 0.050, -22.1, 64.1, 376.3, -0.204, -0.111, -0.082
61, 15432, 20.485, 0.98, 1, 0.238941, 0.055161, -0.969466, 0.050411, 0.036343, -0.998067, 0.146, 0.046, -22.2, 63.8, 374.8, -0.203, -0.108, -0.083
62, 15432, 20.592, 0.98, 1, 0.237699, 0.063691, -0.969248, 0.076603, 0.026816, -0.996701, 0.159, 0.046, -22.4, 64.1, 376.1, -0.200, -0.108, -0.084
63, 15432, 20.692, 0.98, 1, 0.271706, 0.069406, -0.959874, 0.068639, 0.040670, -0.996812, 0.172, 0.056, -22.4, 64.0, 375.5, -0.195, -0.107, -0.084
64, 15432, 20.795, 0.98, 1, 0.191775, 0.046252, -0.980349, 0.032878, 0.044479, -0.998469, 0.113, 0.046, -22.9, 64.0, 376.3, -0.195, -0.108, -0.087
65, 15432, 20.899, 0.98, 1, 0.180973, 0.039972, -0.982676, 0.048129, 0.022246, -0.998593, 0.115, 0.031, -22.6, 64.0, 374.3, -0.194, -0.108, -0.086
66, 15432, 21.016, 0.98, 1, 0.195768, 0.061950, -0.978691, 0.009644, 0.043581, -0.999003, 0.103, 0.053, -22.6, 64.0, 375.2, -0.197, -0.108, -0.086
67, 15432, 21.119, 0.98, 1, 0.242793, 0.056059, -0.968457, 0.046873, 0.053227, -0.997482, 0.146, 0.056, -22.6, 64.9, 379.2, -0.201, -0.104, -0.082
68, 15432, 21.247, 0.98, 1, 0.305157, 0.056570, -0.950620, -0.016015, 0.092128, -0.995618, 0.147, 0.076, -22.6, 65.8, 380.6, -0.204, -0.108, -0.083
69, 15432, 21.357, 0.98, 1, 0.280789, 0.050469, -0.958442, 0.038463, 0.047729, -0.998119, 0.162, 0.050, -22.2, 64.6, 376.6, -0.203, -0.107, -0.081
70, 15432, 21.462, 0.98, 1, 0.259458, 0.053532, -0.964270, 0.056548, 0.037559, -0.997693, 0.160, 0.046, -22.1, 64.5, 375.1, -0.198, -0.107, -0.082
71, 15432, 21.589, 0.98, 1, 0.204944, 0.052077, -0.977387, 0.039252, 0.056214, -0.997647, 0.123, 0.055, -22.3, 64.7, 376.8, -0.195, -0.110, -0.084
