frame, face_id, timestamp, confidence, success, gaze_0_x, gaze_0_y, gaze_0_z, gaze_1_x, gaze_1_y, gaze_1_z, gaze_angle_x, gaze_angle_y, pose_Tx, pose_Ty, pose_Tz, pose_Rx, pose_Ry, pose_Rz
53, 24469, 16.816, 0.98, 1, 0.193911, 0.199776, -0.960463, 0.028643, 0.160298, -0.986653, 0.114, 0.183, -19.2, 19.1, 451.5, 0.039, 0.018, 0.004
54, 24469, 16.917, 0.98, 1, 0.158294, 0.143356, -0.976930, 0.003152, 0.163557, -0.986529, 0.082, 0.155, -18.8, 19.1, 451.8, 0.039, 0.018, 0.008
55, 24469, 17.019, 0.98, 1, 0.167000, 0.149627, -0.974537, 0.018853, 0.144834, -0.989276, 0.094, 0.149, -18.6, 19.3, 452.8, 0.035, 0.018, 0.008
56, 24469, 17.139, 0.98, 1, 0.193529, 0.161294, -0.967745, 0.012436, 0.162260, -0.986670, 0.105, 0.164, -18.0, 19.3, 452.8, 0.032, 0.008, 0.011
57, 24469, 17.249, 0.98, 1, 0.176481, 0.179520, -0.967795, 0.033783, 0.151113, -0.987939, 0.107, 0.167, -17.6, 19.3, 451.8, 0.039, 0.003, 0.012
58, 24469, 17.352, 0.98, 1, 0.185036, 0.174450, -0.967124, 0.006632, 0.157374, -0.987517, 0.098, 0.168, -17.7, 19.3, 453.4, 0.039, 0.006, 0.015
59, 24469, 17.458, 0.98, 1, 0.123146, 0.173038, -0.977186, -0.019354, 0.156258, -0.987527, 0.053, 0.166, -17.6, 19.1, 452.8, 0.038, 0.001, 0.012
60, 24469, 17.586, 0.98, 1, 0.026818, 0.173516, -0.984466, -0.123332, 0.106256, -0.986660, -0.049, 0.141, -18.0, 19.2, 451.6, 0.040, -0.000, 0.009
61, 24469, 17.688, 0.98, 1, 0.003062, 0.165228, -0.986251, -0.144541, 0.143822, -0.978991, -0.072, 0.156, -18.2, 19.2, 450.5, 0.038, 0.001, 0.009
62, 24469, 17.817, 0.98, 1, 0.064276, 0.163309, -0.984479, -0.108832, 0.123565, -0.986351, -0.023, 0.145, -18.4, 19.3, 451.9, 0.036, 0.003, 0.007
63, 24469, 17.925, 0.98, 1, 0.129723, 0.163774, -0.977931, -0.028467, 0.159405, -0.986803, 0.051, 0.163, -18.3, 19.3, 452.9, 0.039, 0.005, 0.010
64, 24469, 18.034, 0.98, 1, 0.133096, 0.187694, -0.973168, -0.009013, 0.146511, -0.989168, 0.063, 0.169, -18.2, 19.3, 451.7, 0.041, 0.003, 0.011
65, 24469, 18.160, 0.98, 1, 0.164878, 0.162731, -0.972797, 0.008995, 0.154331, -0.987978, 0.088, 0.160, -18.3, 19.2, 452.1, 0.036, 0.001, 0.009
66, 24469, 18.280, 0.98, 1, 0.129727, 0.159936, -0.978566, 0.010121, 0.133882, -0.990946, 0.071, 0.148, -18.1, 19.3, 452.9, 0.036, 0.005, 0.010
67, 24469, 18.383, 0.98, 1, 0.144116, 0.144216, -0.978996, 0.029095, 0.166628, -0.985590, 0.088, 0.157, -18.0, 19.4, 452.6, 0.037, 0.005, 0.012
68, 24469, 18.494, 0.98, 1, 0.177310, 0.166279, -0.970007, 0.009872, 0.172408, -0.984976, 0.095, 0.172, -17.6, 19.3, 453.3, 0.038, 0.002, 0.013
69, 24469, 18.595, 0.98, 1, 0.179369, 0.174929, -0.968105, 0.008038, 0.167375, -0.985861, 0.096, 0.173, -17.5, 19.2, 453.3, 0.041, 0.004, 0.012
