frame, face_id, timestamp, confidence, success, gaze_0_x, gaze_0_y, gaze_0_z, gaze_1_x, gaze_1_y, gaze_1_z, gaze_angle_x, gaze_angle_y, pose_Tx, pose_Ty, pose_Tz, pose_Rx, pose_Ry, pose_Rz
43, 16823, 54.226, 0.98, 1, 0.149444, 0.088575, -0.984795, 0.045185, 0.072870, -0.996317, 0.098, 0.081, -40.5, 93.9, 382.2, -0.001, -0.054, 0.077
44, 16823, 54.362, 0.98, 1, 0.085075, 0.102177, -0.991122, 0.002591, 0.085696, -0.996318, 0.044, 0.094, -40.5, 93.5, 382.5, -0.010, -0.058, 0.077
45, 16823, 54.504, 0.98, 1, 0.102870, 0.106462, -0.988981, 0.015788, 0.064217, -0.997811, 0.060, 0.086, -40.8, 93.5, 382.6, -0.002, -0.054, 0.077
46, 16823, 54.632, 0.98, 1, 0.099086, 0.120995, -0.987695, -0.007210, 0.103019, -0.994653, 0.046, 0.113, -40.6, 93.7, 382.4, -0.001, -0.052, 0.077
47, 16823, 54.777, 0.98, 1, 0.118222, 0.129218, -0.984544, 0.039997, 0.092051, -0.994951, 0.080, 0.111, -40.3, 93.8, 382.2, -0.002, -0.052, 0.077
48, 16823, 54.905, 0.98, 1, 0.161579, 0.128746, -0.978426, 0.029681, 0.065681, -0.997399, 0.096, 0.098, -40.1, 94.0, 383.7, -0.003, -0.052, 0.076
49, 16823, 55.039, 0.98, 1, 0.139806, 0.129584, -0.981663, 0.049016, 0.076105, -0.995894, 0.095, 0.104, -40.1, 94.2, 383.6, -0.007, -0.051, 0.079
50, 16823, 55.175, 0.98, 1, 0.144210, 0.136221, -0.980126, 0.054788, 0.063925, -0.996450, 0.100, 0.101, -40.0, 93.6, 381.4, -0.008, -0.052, 0.079
51, 16823, 55.321, 0.98, 1, 0.083245, 0.154520, -0.984476, -0.002379, 0.048045, -0.998842, 0.041, 0.102, -40.5, 93.7, 381.5, -0.002, -0.047, 0.077
52, 16823, 55.473, 0.98, 1, 0.093899, 0.078877, -0.992452, 0.073648, 0.088275, -0.993370, 0.084, 0.084, -40.5, 93.9, 383.0, 0.000, -0.050, 0.076
